symbol;nazwa
821205;Monter wyrobów elektrotechnicznych
821206;Monter aparatury oświetleniowej
821206;Monter elementów oświetlenia
821206;Monter kierunkowskazów
821206;Monter lamp elektrycznych
821206;Monter opraw oświetleniowych
821206;Monter sprzętu oświetleniowego
821206;MONTER SPRZĘTU OŚWIETLENIOWEGO I LAMP ELEKTRYCZNYCH
821206;Monter wyłączników elektrycznych
821207;MONTER WIĄZEK ELEKTRYCZNYCH
821290;Monter elektrycznych urządzeń termotechnicznych
821290;Monter muf i głowic kablowych
821290;Monter obwodów magnetycznych
821290;Monter obwodów wtórnych
821290;Monter ogniw
821290;Monter prostowników monokrystalicznych
821290;Monter prostowników selenowych
821290;Monter uzwojeń
821290;POZOSTALI MONTERZY SPRZĘTU ELEKTRYCZNEGO
821301;MONTER APARATURY I URZĄDZEŃ TECHNIKI JĄDROWEJ
821302;MONTER ELEKTRONICZNEGO WYPOSAŻENIA MASZYN I URZĄDZEŃ
821303;MONTER ELEKTRONIKI SAMOCHODOWEJ
821304;Monter elementów kwarcowych
821304;Monter elementów półprzewodnikowych
821304;Monter podzespołów elektronicznych
821304;Monter podzespołów ferrytowych
821304;MONTER PODZESPOŁÓW I ZESPOŁÓW ELEKTRONICZNYCH
821304;Monter podzespołów komputerowych
821304;Monter podzespołów radiotechnicznych
821304;Monter podzespołów teletechnicznych
821304;Monter podzespołów teletransmisyjnych
821304;Monter układów elektronicznych
821304;Operator maszyn do produkcji podzespołów elektronicznych
821304;Operator urządzeń do produkcji podzespołów elektronicznych
821305;Monter aparatów telewizyjnych
821305;Monter aparatury radiowej
821305;Monter aparatury telewizyjnej
821305;Monter części aparatów radiowych
821305;Monter matryc led  /  lcd
821305;Monter rtv
821305;Monter sprzętu radiowego
821305;MONTER SPRZĘTU RADIOWEGO I TELEWIZYJNEGO
821305;Monter sprzętu telewizyjnego
821305;Monter wyrobów teletechnicznych
821305;Nastawiacz podzespołów teletechnicznych
821305;Operator linii montażowej telewizorów
821305;Operator maszyn do produkcji telewizorów
821305;Operator urządzeń do produkcji telewizorów
821306;Monter sprzętu elektronicznego
821306;Monter urządzeń elektronicznych
821306;Monter zespołów elektronicznych
821306;MONTER ZESTRAJACZ URZĄDZEŃ ELEKTRONICZNYCH
821306;Monter zestrajacz wyrobów radiotechnicznych
821390;Monter aparatów telefonicznych
821390;Monter aparatów telegraficznych
821390;Monter układów półprzewodnikowych
821390;POZOSTALI MONTERZY SPRZĘTU ELEKTRONICZNEGO
821901;Konfekcjoner gumowych wyrobów galanteryjnych
821901;Konfekcjoner gumowych wyrobów sanitarnych
821901;Konfekcjoner gumowych wyrobów technicznych
821901;Konfekcjoner obuwia gumowego
821901;Konfekcjoner obuwia i odzieży gumowej
821901;Konfekcjoner ochraniaczy gumowych
821901;Konfekcjoner odzieży gumowej
821901;Konfekcjoner opon i dętek
821901;Konfekcjoner półfabrykatów gumowych
821901;Konfekcjoner wyrobów gumowo metalowych
821901;Konfekcjoner wyrobów gumowych i z tworzyw sztucznych
821901;KONFEKCJONER WYROBÓW GUMOWYCH
821901;Konfekcjoner wyrobów tkaninowo gumowych
821902;Montażysta mebli tapicerowanych
821902;Monter mebli biurowych
821902;Monter mebli kuchennych
821902;MONTER MEBLI
821902;Monter stołów
821902;Monter szaf
821902;Monter szafek łazienkowych
821904;MONTER WYROBÓW TEKSTYLNYCH, Z TEKTURY I POKREWNYCH MATERIAŁÓW
821905;Montażysta drabin stojących
821905;Monter drzwi
821905;Monter elementów drewnianych
821905;Monter elementów z drewna
821905;MONTER WYROBÓW Z DREWNA
821906;Monter długopisów
821906;Monter elementów z tworzyw sztucznych
821906;Monter kabin prysznicowych
821906;MONTER WYROBÓW Z TWORZYW SZTUCZNYCH
821907;SKŁADACZ SPRZĘTU SPADOCHRONOWEGO
821990;POZOSTALI MONTERZY GDZIE INDZIEJ NIESKLASYFIKOWANI
831101;Kierowca ciągnika szynowego
831101;KIEROWCA DREZYNY I WÓZKA MOTOROWEGO
831101;Kierowca drezyny motorowej
831101;Maszynista lekkich pojazdów kolejowych
831101;Maszynista lekkich pojazdów motorowych
831102;KIEROWCA LOKOMOTYWY SPALINOWEJ
831103;Maszynista metra
831103;MASZYNISTA POCIĄGU METRA
831104;Kierowca wózków trakcyjnych
831104;Kolejarz maszynista wozów trakcyjnych
831104;Maszynista elektrowozu
831104;Maszynista elektrycznych pojazdów trakcyjnych
831104;Maszynista kolejowy
831104;Maszynista lokomotyw elektrycznych
831104;Maszynista lokomotywy
831104;Maszynista spalinowo elektrycznych pojazdów trakcyjnych
831104;Maszynista spalinowych pojazdów trakcyjnych
831104;Maszynista trakcji elektrycznej
831104;MASZYNISTA
831104;Pomocnik  maszynisty pojazdu trakcyjnego
831105;Maszynista motowozu
831105;MASZYNISTA POMOCNICZYCH POJAZDÓW KOLEJOWYCH METRA
831105;Monter pomocniczych pojazdów szynowych
831106;Maszynista zakrętarki wielowrzecionowej
831106;PROWADZĄCY MASZYNY DO KOLEJOWYCH ROBÓT BUDOWLANYCH
831190;Kierowca parowozu
831190;Maszynista kolejki wąskotorowej
831190;Maszynista parowozu
831190;Operator wąskotorówki
831190;POZOSTALI MASZYNIŚCI KOLEJOWI I METRA
831201;DRÓŻNIK PRZEJAZDOWY
831201;Dróżnik przejazdu kolejowego
831201;Dyżurny ruchu odcinkowy
831202;DYSPOZYTOR RUCHU METRA
831202;Dyżurny ruchu metra
831203;DYŻURNY RUCHU I STACJI METRA
831203;Dyżurny ruchu stacji metra
831204;Dyżurny ruchu inspekcyjny
831204;Dyżurny ruchu w transporcie kolejowym
831204;DYŻURNY RUCHU
831205;Manewrowy na kolei
831205;Manewrowy stacji kolejowej
831205;Manewrowy w transporcie kolejowym
831205;MANEWROWY
831205;Pilot pojazdów manewrowych
831205;Zestawiacz pociągów
831206;MANEWROWY METRA
831207;Nastawniczy ruchu kolejowego
831207;Nastawniczy taboru kolejowego
831207;Nastawniczy w PKP
831207;NASTAWNICZY
831208;OPERATOR POCIĄGOWY
831208;Operator ruchowo przewozowy kolei
831208;Operator wagonowy
831208;Podciągacz wagonów
831209;Odprawiacz techniczny pociągu
831209;Rewident pociągów
831209;REWIDENT TABORU
831209;Rewident wagonów
831210;Ustawiacz pociągów
831210;Ustawiacz przetokowy
831210;Ustawiacz taboru kolejowego
831210;Ustawiacz wagonów
831210;Ustawiacz wagonów towarowych
831210;USTAWIACZ
831211;Obchodowy torów
831211;Zwrotniczy kolei
831211;ZWROTNICZY
831212;DYSPOZYTOR RUCHU KOLEJOWEGO
831290;Hamulcowy (wagonów)
831290;POZOSTALI DYŻURNI RUCHU, MANEWROWI I POKREWNI
831290;Przetokowy wagonów
831290;Przetokowy wózków
832101;KURIER MOTOCYKLOWY
832190;POZOSTALI KIEROWCY MOTOCYKLI
832201;KIEROWCA MECHANIK
832202;KIEROWCA SAMOCHODU DOSTAWCZEGO
832203;Kierowca auta osobowego
832203;Kierowca busa osobowego
832203;Kierowca karawanu
832203;KIEROWCA SAMOCHODU OSOBOWEGO
832203;Kierowca samochodu służbowego
832204;PRZEWOŹNIK OSÓB
832205;Kierowca taksówki
832205;Taksówkarz bagażowy
832205;TAKSÓWKARZ
832206;KIEROWCA POJAZDU UPRZYWILEJOWANEGO
832206;Kierowca karetki pogotowia
832206;Kierowca karetki pogotowia ratunkowego
832206;Kierowca karetki sanitarnej
832206;Kierowca ambulansu
832290;POZOSTALI KIEROWCY SAMOCHODÓW OSOBOWYCH I DOSTAWCZYCH
833101;Kierowca autobusów miejskich
833101;Kierowca autobusów podmiejskich
833101;Kierowca autobusu gimnazjalnego
833101;Kierowca autobusu PKS
833101;Kierowca autobusu szkolnego
833101;Kierowca autobusu turystycznego
833101;KIEROWCA AUTOBUSU
833101;Kierowca autokaru
833101;Kierowca gimbusa
833101;Kierowca MPK  /  MZK
833102;KIEROWCA TROLEJBUSU
833103;Kierowca tramwaju
833103;KIERUJĄCY TRAMWAJEM (MOTORNICZY)
833103;Motorniczy
833190;POZOSTALI KIEROWCY AUTOBUSÓW I MOTORNICZOWIE TRAMWAJÓW
833201;KIEROWCA AUTOCYSTERNY
833201;Kierowca cysterny
833202;Kierowca  tira
833202;Kierowca ciągnika
833202;KIEROWCA CIĄGNIKA SIODŁOWEGO
833203;Kierowca beczkowozu
833203;Kierowca betoniarki
833203;Kierowca chłodni
833203;Kierowca ciągnika balastowego
833203;Kierowca ciężarówki
833203;Kierowca hakowca
833203;Kierowca operator pożarniczego sprzętu
833203;Kierowca piaskarki
833203;Kierowca pługa odśnieżnego
833203;Kierowca pługopiaskarki
833203;Kierowca pogotowia technicznego
833203;Kierowca pojazdu do przewozu materiałów wybuchowych
833203;Kierowca polewaczki
833203;KIEROWCA SAMOCHODU CIĘŻAROWEGO
833203;Kierowca samochodu łączowego
833203;Kierowca samochodu specjalistycznego
833203;Kierowca sprzętu przeciwpożarowego
833203;Kierowca śmieciarki
833203;Kierowca transportu ciężarowego
833203;Kierowca wozu ciężarowego
833203;Kierowca wozu strażackiego
833203;Kierowca wywrotki
833203;Kierowca zamiatarki
833203;Operator pojazdu do przewozu materiałów wybuchowych
833290;POZOSTALI KIEROWCY SAMOCHODÓW CIĘŻAROWYCH
834101;KIEROWCA CIĄGNIKA ROLNICZEGO
834101;Kierowca traktora
834101;Operator ciągników
834101;Traktorzysta
834102;KOMBAJNISTA (KIEROWCA KOMBAJNU)
834102;Kombajnista rolny
834103;Mechanik - operator kombajnów rolniczych
834103;MECHANIK-OPERATOR POJAZDÓW I MASZYN ROLNICZYCH
834103;Operator - mechanik ciągników rolniczych
834104;Kierowca operator ciągnika zrywkowego
834104;OPERATOR CIĄGNIKÓW ZRYWKOWYCH DO ZRYWKI PODWIESZANEJ
834105;Kierowca ciągnika leśnego
834105;Operator ciągników i urządzeń leśnych
834105;Operator ciężkiego sprzętu leśnego
834105;Operator maszyn i urządzeń leśnych
834105;OPERATOR MASZYN LEŚNYCH
834105;Operator mechanicznych urządzeń leśnych
834105;Operator okrzesywarki mechanicznej
834105;Operator urządzeń leśnych
834106;OPERATOR MASZYN OGRODNICZYCH
834106;Operator sprzętu ogrodniczego
834107;Kierowca maszyn i urządzeń rolniczych
834107;Kierowca maszyn rolniczych
834107;Operator glebogryzarki
834107;OPERATOR MASZYN ROLNICZYCH
834107;Operator nasadzarki
834107;Operator rozrzutnika
834107;Operator siewnika
834107;Operator sprzętu rolniczego
834108;OPERATOR NASIĘBIERNYCH CIĄGNIKÓW ZRYWKOWYCH
834109;Operator glebogryzarki w leśnicwie
834109;Operator nasadzarki w leśnictwie
834109;Operator pługa w leśnictwie
834109;OPERATOR URZĄDZEŃ TECHNICZNYCH STOSOWANYCH W LEŚNICTWIE
834110;Operator kombajnu zrębowego wieloczynnościowego
834110;OPERATOR WIELOOPERACYJNYCH SAMOJEZDNYCH MASZYN LEŚNYCH
834111;OPERATOR ZRYWKOWYCH KOLEJEK LINOWYCH
834190;POZOSTALI OPERATORZY WOLNOBIEŻNYCH MASZYN ROLNICZYCH I LEŚNYCH
834201;MECHANIK MASZYN I URZĄDZEŃ DROGOWYCH
834202;Maszynista kotłów do wytwarzania asfaltu lanego
834202;Maszynista kotwiarki
834202;Maszynista maszyn do remontów nawierzchni
834202;Maszynista pojazdów do inspekcji mostów
834202;Maszynista skrapiarek do nawierzchni bitumicznych
834202;Maszynista układarek mas bitumicznych
834202;Operator maszyn do rozściełania mas bitumicznych
834202;OPERATOR MASZYN DROGOWYCH
834202;Operator rozciągacza mas bitumicznych
834202;Operator sprzętu drogowego
834202;Operator ubijaka mechanicznego
834202;Operator układarki mas bitumicznych
834203;Kierowca elektrowozu z podnośnikiem
834203;Maszynista maszyn do budowy torów kolejowych
834203;Maszynista maszyn do utrzymania torów kolejowych
834203;Maszynista maszyn nawierzchniowych
834203;Maszynista nasuwarki torów
834203;Maszynista oczyszczarki tłucznia w torze
834203;Maszynista odśnieżarek nawierzchni
834203;Maszynista odśnieżarki torów
834203;Maszynista pociągu do odchwaszczania torów
834203;Maszynista pociągu do wymiany nawierzchni kolejowej
834203;Maszynista podbijarki rozjazdów
834203;Maszynista podbijarki torów
834203;Maszynista profilarki ław torowiska
834203;Maszynista profilarki tłucznia
834203;Maszynista przesuwacza torów
834203;Maszynista stabilizatora dynamicznego
834203;Maszynista układnic
834203;Maszynista wciągarki szyn
834203;Maszynista wymieniarki podkładów
834203;Maszynista zgarniarki torowej
834203;Operator ciężkiego sprzętu torowego
834203;Operator maszyn do budowy torów
834203;Operator maszyn do budowy torów kolejowych
834203;Operator maszyn do utrzymania torów kolejowych
834203;OPERATOR MASZYN I SPRZĘTU TOROWEGO
834203;Operator sprzętu torowego
834203;Operator urządzeń torowych
834204;Kierowca lokomotywki
834204;Kierowca operator pompy do betonu
834204;Kierowca walca drogowego
834204;Maszynista lokomotywki
834204;Maszynista maszyn budowlanych
834204;Maszynista maszyn melioracyjnych
834204;Maszynista równiarki
834204;Maszynista walca drogowego
834204;Maszynista zagęszczarki tłucznia
834204;Operator kafara
834204;Operator kombajnów betoniarskich
834204;Operator lokomotywki spalinowej
834204;Operator maszyn budowlanych
834204;Operator maszyn do czyszczenia rowów
834204;Operator maszyn do stabilizacji gruntu
834204;Operator maszyn melioracyjnych
834204;Operator recyklera nawierzchni
834204;Operator remixera
834204;Operator removera nawierzchni
834204;Operator repavera
834204;Operator równiarki
834204;OPERATOR SPRZĘTU CIĘŻKIEGO
834204;Operator sprzętu do prac ziemnych
834204;Operator świdrostawiacza słupów
834204;Operator walca drogowego
834204;Operator zgarniarki
834205;Operator koparki budowlanej
834205;OPERATOR KOPARKI
834206;OPERATOR KOPARKO-ŁADOWARKI
834207;Maszynista ładowarki
834207;Operator ładowarek samojezdnych
834207;OPERATOR ŁADOWARKI
834208;Operator spychacza
834208;OPERATOR SPYCHARKI
834209;OPERATUR MASZYN I URZĄDZEŃ DO ROBÓT ZIEMNYCH I DROGOWYCH
834290;Maszynista maszyn do czyszczenia rurociągów
834290;Maszynista maszyn do izolacji rurociągów
834290;Maszynista pługoprzesuwarki
834290;Maszynista pługów do rowów
834290;Operator bagra
834290;Operator czerparki
834290;Operator koparki pływającej
834290;Operator łopaty mechanicznej
834290;Operator pogłębiarki
834290;Operator szufli mechanicznej
834290;POZOSTALI OPERATORZY SPRZĘTU DO ROBÓT ZIEMNYCH I URZĄDZEŃ POKREWNYCH
834301;MASZYNISTA DOKU
834302;MASZYNISTA GÓRNICZYCH MASZYN WYCIĄGOWYCH
834302;Maszynista maszyn transportu pionowego w kopalni
834302;Maszynista maszyn wyciągowych w szybach głębinowych
834302;Maszynista maszyny wyciągowej
834302;Maszynista podciągarki wózków
834302;Maszynista windy w kopalni
834302;Maszynista wyciągów przy głębieniu szybów
834302;Maszynista wyciągów towarowych w górnictwie
834302;Maszynista wyciągu górniczego
834303;MASZYNISTA KOLEI LINOWYCH, WYCIĄGÓW NARCIARSKICH I ZJEŻDŻALNI GRAWITACYJNYCH
834303;Maszynista kolejek podwieszanych linowych
834303;Maszynista kolejek podwieszanych szynowych
834303;Maszynista kolejek spągowych
834303;Maszynista kolejki wiszącej
834303;Maszynista linociągu
834303;Maszynista naziemnej kolejki linowej
834303;Maszynista urządzeń linowych
834303;Operator kolejki linowej
834303;Operator wyciągu narciarskiego
834303;Robotnik przy obsłudze wyciągu
834304;MASZYNISTA OBSŁUGUJĄCY URZĄDZENIA DO NAPEŁNIANIA I OPRÓŻNIANIA ZBIORNIKÓW
834304;Maszynista urządzeń do napełniania i opróżniania cystern
834304;Maszynista urządzeń do napełniania i opróżniania kontenerów MEGC
834305;MASZYNISTA SPECJALISTYCZNYCH DŹWIGNIC KOLEJOWYCH
834305;Maszynista wodzarek
834306;Maszynista dźwignic linowych
834306;Maszynista dźwignicy
834306;OPERATOR DŹWIGNIC LINOTOROWYCH
834307;Operator wyciągarki szybowcowej
834307;OPERATOR-MECHANIK WYCIĄGARKI SZYBOWCOWEJ
834308;OPERATOR MOSTU ZWODZONEGO
834309;OPERATOR PRZENOŚNIKÓW
834309;Operator zespołu przenośników
834309;Wieżowy taśmowca węglowego
834310;Maszynista taśm przenośnikowych
834310;Maszynista taśm transporterowych
834310;Maszynista transportera materiałów sypkich
834310;Maszynista urządzeń podawczych
834310;Operator mechanizmu taśmowego
834310;Operator podajników taśmowych
834310;OPERATOR PRZENOŚNIKÓW TAŚMOWYCH
834310;Operator taśmociągów
834310;Sternik taśm transporterowych
834311;Maszynista przesuwnicy elektrycznej
834311;Maszynista urządzeń suwnicowych
834311;Operator podsuwnicowy
834311;Operator przesuwnic
834311;OPERATOR SUWNIC (SUWNICOWY)
834311;Operator suwnicy
834312;Operator jazu
834312;Operator stopnia wodnego
834312;Operator śluzy
834312;OPERATOR ŚLUZY, JAZU, ZAPORY I POMPOWNI
834312;Operator zapory
834313;Aparatowy silosów do produkcji betonu
834313;Maszynista urządzeń ładunkowych silosu
834313;Operator ładowarki silosu
834313;OPERATOR URZĄDZEŃ ŁADUNKOWYCH SILOSU
834313;Operator wagowy silosu
834314;OPERATOR WIEŻOWY PRZENOŚNIKA TAŚMOWEGO
834314;Operator wieży załadunkowej
834315;Kierowca wywrotnicy jezdnej
834315;Operator obrotnicy wagonowej
834315;Operator płyty wywrotnicy
834315;Operator przyciągarek wagonowych
834315;Operator urządzeń wyładunkowych wagonów
834315;OPERATOR WYWROTNIC WAGONOWYCH
834315;Operator wywrotnicy
834315;Operator wywrotu wagonowego
834316;Kierowca operator żurawia
834316;Maszynista samojezdnego żurawia
834316;Operator dźwigu samochodowego
834316;Operator urządzeń dźwigowo transportowych
834316;OPERATOR ŻURAWIA JEZDNIOWEGO
834316;Operator żurawia samojezdnego
834317;Maszynista żurawi torowych
834317;Maszynista żurawia pływającego
834317;Maszynista żurawia stałego
834317;Maszynista żurawia szynowego
834317;OPERATOR ŻURAWIA WIEŻOWEGO
834390;Kierowca podnośnika montażowego
834390;Maszynista kołowrotu
834390;Maszynista mostu przeładunkowego
834390;Maszynista podnośnika
834390;Maszynista urządzeń przeładunkowych i układających
