,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2017-01-11,2.9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,2.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,2.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,2.9327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,2.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,2.9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,2.9465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,2.9311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,2.9276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,2.9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,2.9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,2.9456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,2.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,2.9365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,2.9448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2.9158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,2.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,2.9078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,2.9165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,2.9383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,2.9569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,2.9123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,2.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,2.9117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,2.9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,2.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,2.9318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
